,date_of_enquiry,departure,destination,flight_date,flight_time,arrival_time,airline,layovers,flight_duration,price
301,2023-12-15,Copenhaga,Cluj,2023-12-30,08:40,13:40,AF,1,240,225
302,2023-12-15,Copenhaga,Cluj,2024-01-02,06:45,13:50,AF,1,365,106
303,2023-12-15,Copenhaga,Cluj,2024-01-03,18:25,00:50,AF,1,325,173
304,2023-12-15,Copenhaga,Cluj,2024-01-04,17:10,00:20,AF,1,370,73
305,2023-12-15,Copenhaga,Cluj,2024-01-05,18:25,00:50,AF,1,325,116
306,2023-12-15,Cluj,Milano,2023-12-20,09:50,10:50,AF,0,120,15
307,2023-12-15,Cluj,Milano,2023-12-21,10:00,11:00,AF,0,120,16
308,2023-12-15,Cluj,Milano,2023-12-22,10:25,11:25,AF,0,120,15
309,2023-12-15,Cluj,Milano,2023-12-23,20:10,21:15,AF,0,125,22
310,2023-12-15,Cluj,Milano,2023-12-26,14:20,15:20,AF,0,120,18
311,2023-12-15,Milano,Cluj,2023-12-26,21:50,00:50,AF,0,120,34
312,2023-12-15,Cluj,Milano,2023-12-27,09:50,10:50,AF,0,120,19
313,2023-12-15,Milano,Cluj,2023-12-27,06:20,09:20,AF,0,120,36
314,2023-12-15,Cluj,Milano,2023-12-28,19:40,20:45,AF,0,125,40
315,2023-12-15,Milano,Cluj,2023-12-28,06:30,09:30,AF,0,120,16
